Daily Rainfall Total (mm),Min Temperature (deg C),Maximum Temperature (deg C),Min Wind Speed (km/h),Max Wind Speed (km/h),Sunshine Duration (hrs),Cloud Cover (%),Wet Bulb Temperature (deg F),Relative Humidity (%),Air Pressure (hPa),Daily Solar Panel Efficiency,Wind Direction_East,Wind Direction_North,Wind Direction_Northeast,Wind Direction_Northwest,Wind Direction_South,Wind Direction_Southeast,Wind Direction_Southwest,Wind Direction_West,Dew Point Category_0,Dew Point Category_1,Dew Point Category_2,Dew Point Category_3,Dew Point Category_4
16.8,26.2,29.2,4.1,31.5,5.71,51.0,58.2,100.0,1009,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1.8,28.4,30.9,9.8,31.5,7.38,25.0,59.0,100.0,1007,1,0,0,0,1,0,0,0,0,0,0,0,0,1
4.8,27.9,30.2,8.8,44.4,5.72,28.0,58.2,100.0,1006,1,0,0,0,0,1,0,0,0,0,0,0,0,1
0.0,29.6,32.8,12.3,31.5,7.75,28.0,60.4,100.0,1010,1,0,0,1,0,0,0,0,0,0,0,0,0,1
0.0,29.5,32.7,11.0,31.5,7.74,23.0,60.1,100.0,1009,1,0,1,0,0,0,0,0,0,0,0,0,0,1
13.8,25.9,28.5,5.1,35.2,5.57,43.0,57.7,100.0,1011,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.0,28.0,30.0,8.0,27.8,7.84,14.0,58.7,100.0,1009,1,1,0,0,0,0,0,0,0,0,0,0,1,0
2.0,27.9,32.1,9.3,38.9,6.74,23.0,59.2,78.5,1011,1,0,0,0,0,0,1,0,0,0,0,0,1,0
24.4,25.6,27.0,5.1,48.2,3.06,76.0,58.0,100.0,1009,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.0,27.9,31.9,8.6,44.4,6.37,13.0,59.0,100.0,1008,1,0,1,0,0,0,0,0,0,0,0,0,0,1
4.6,27.0,31.3,9.6,51.9,5.1,42.0,57.7,100.0,1009,2,0,0,0,0,1,0,0,0,0,0,0,1,0
1.4,27.8,30.4,8.4,27.8,7.74,20.0,58.4,88.1,1007,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.0,28.6,32.1,11.2,35.2,7.31,17.0,59.1,87.3,1006,1,0,0,0,0,0,0,1,0,0,0,0,1,0
0.0,27.6,31.9,7.2,29.6,7.85,15.0,58.6,97.3,1014,1,0,0,0,1,0,0,0,0,0,0,0,1,0
32.8,25.5,26.3,5.6,27.8,4.19,90.0,58.1,100.0,1003,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.0,28.1,31.7,9.6,35.2,7.27,19.0,58.8,93.1,1010,2,0,0,0,0,1,0,0,0,0,0,0,1,0
7.4,26.3,30.6,5.6,38.9,6.05,31.0,58.3,100.0,1008,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.0,28.0,33.2,9.2,44.4,6.5,18.0,58.5,100.0,1014,1,0,0,1,0,0,0,0,0,0,0,0,1,0
0.0,28.6,32.4,8.5,33.3,7.53,21.0,58.2,100.0,1008,1,0,0,0,0,1,0,0,0,0,0,0,1,0
0.0,28.6,32.9,8.0,42.6,6.65,22.0,59.2,87.4,1009,1,0,0,0,1,0,0,0,0,0,0,0,1,0
0.2,28.4,31.5,7.8,31.5,7.6,26.0,58.9,100.0,1013,1,1,0,0,0,0,0,0,0,0,0,0,0,1
0.8,28.4,32.8,7.9,55.6,5.26,28.0,58.7,100.0,1016,1,0,0,0,0,0,0,1,0,0,0,0,1,0
25.2,26.2,28.8,7.2,29.6,5.02,83.0,57.8,100.0,1009,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.0,27.8,31.7,6.6,31.5,7.64,19.0,58.5,97.3,1011,1,0,1,0,0,0,0,0,0,0,0,0,1,0
0.0,29.0,32.3,6.0,24.1,8.44,13.0,58.9,81.5,1010,0,0,1,0,0,0,0,0,0,0,0,0,1,0
3.8,28.7,32.9,7.5,31.5,7.38,26.0,58.4,100.0,1007,1,0,0,0,0,1,0,0,0,0,0,0,1,0
4.2,27.9,33.2,8.4,35.2,7.0,29.0,58.5,100.0,1003,1,0,0,0,1,0,0,0,0,0,0,0,0,1
0.0,27.9,29.7,6.6,24.1,8.18,18.0,58.2,100.0,1005,2,0,0,0,0,1,0,0,0,0,1,0,0,0
0.0,28.5,30.8,12.9,37.0,7.0,22.0,58.7,100.0,1007,1,0,0,0,0,0,0,0,1,0,0,0,1,0
2.6,28.9,31.3,7.6,-35.2,6.97,21.0,59.0,100.0,1008,1,0,0,0,0,1,0,0,0,0,0,0,0,1
2.0,28.4,32.2,8.4,31.5,7.49,20.0,58.4,100.0,1008,1,1,0,0,0,0,0,0,0,0,0,0,1,0
0.0,29.7,33.6,9.4,33.3,7.65,16.0,59.8,100.0,1004,2,0,0,0,0,0,0,0,1,0,0,0,0,1
1.2,28.2,30.6,9.5,-42.6,6.3,27.0,59.5,97.8,1005,1,1,0,0,0,0,0,0,0,0,0,0,0,1
0.0,28.8,31.8,7.2,25.9,8.21,14.0,58.4,95.7,1004,2,1,0,0,0,0,0,0,0,0,0,0,1,0
0.0,27.9,30.2,6.5,25.9,8.05,20.0,59.2,96.2,1002,2,0,0,0,0,0,0,0,1,0,0,0,1,0
4.4,28.5,33.5,6.9,-25.9,7.94,23.0,59.1,100.0,1003,1,0,0,0,0,1,0,0,0,0,0,0,0,1
0.4,27.8,29.6,5.6,18.5,8.69,23.0,59.2,100.0,1010,2,0,1,0,0,0,0,0,0,0,0,0,0,1
14.0,28.4,33.7,6.1,44.4,5.15,62.0,57.9,100.0,1009,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1.2,27.1,28.9,4.4,29.6,7.43,15.0,58.3,100.0,1009,1,0,0,0,1,0,0,0,0,0,0,0,1,0
8.0,27.7,29.0,4.8,20.4,7.68,27.0,59.4,100.0,1005,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.0,28.3,32.4,8.6,31.5,7.71,19.0,59.2,72.1,1014,1,0,0,0,0,0,0,0,1,0,0,1,0,0
0.0,28.5,32.4,8.3,31.5,7.71,18.0,59.1,99.1,1002,1,0,0,0,0,0,0,0,1,0,0,0,0,1
48.2,26.7,32.7,6.4,35.2,2.55,100.0,58.1,100.0,1003,2,0,0,1,0,0,0,0,0,0,0,0,1,0
10.8,26.6,29.6,3.5,18.5,7.65,39.0,58.6,100.0,1002,1,0,0,0,0,0,0,0,1,0,0,0,1,0
0.0,29.3,33.3,13.2,31.5,7.8,24.0,59.2,87.9,1005,1,0,0,1,0,0,0,0,0,0,0,0,1,0
0.0,29.1,33.1,9.6,29.6,7.97,13.0,59.3,89.4,1003,0,0,1,0,0,0,0,0,0,0,0,0,1,0
4.6,28.0,31.8,7.3,27.8,7.56,23.0,59.3,99.6,1001,1,0,1,0,0,0,0,0,0,0,0,0,0,1
17.4,26.2,31.5,5.8,35.2,5.51,55.0,57.9,100.0,1008,2,0,0,0,0,0,1,0,0,0,0,0,0,1
17.6,26.7,32.9,11.3,37.0,5.45,57.0,58.6,100.0,1011,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.4,26.6,31.0,14.4,29.6,7.72,20.0,58.2,90.8,1006,1,0,0,0,0,1,0,0,0,0,0,0,1,0
0.0,28.0,32.0,21.4,33.3,7.49,22.0,-58.4,91.1,1002,1,0,0,0,0,1,0,0,0,0,0,0,1,0
42.2,26.3,32.8,8.0,-33.3,3.35,100.0,58.1,100.0,1008,0,0,0,0,0,0,0,1,0,0,0,0,1,0
30.0,26.2,31.4,7.1,35.2,4.24,76.0,58.2,100.0,1010,2,0,0,0,1,0,0,0,0,0,0,0,1,0
0.0,27.2,31.9,6.9,-31.5,7.66,25.0,58.2,100.0,1005,1,0,0,0,0,0,0,1,0,0,0,0,1,0
12.2,25.9,29.5,4.8,31.5,6.2,43.0,58.3,100.0,1009,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.0,26.7,31.1,6.4,25.9,8.14,11.0,58.3,100.0,1005,2,0,0,0,0,0,0,0,1,0,0,0,1,0
1.6,26.9,31.4,8.4,31.5,7.45,20.0,57.8,91.3,1010,1,0,0,0,0,0,0,0,1,0,0,0,1,0
0.0,28.0,32.4,8.1,27.8,8.08,18.0,58.4,100.0,1006,1,0,0,0,0,0,0,1,0,0,0,0,1,0
7.6,26.8,29.5,4.6,20.4,7.77,41.0,58.9,100.0,1003,1,0,0,0,1,0,0,0,0,0,0,1,0,0
1.2,27.5,31.5,10.4,31.5,7.5,29.0,59.0,97.6,1009,2,0,0,0,0,0,1,0,0,0,0,1,0,0
2.2,27.2,31.8,9.4,27.8,7.8,27.0,58.8,86.0,1002,1,0,0,0,0,0,1,0,0,0,0,0,1,0
0.0,28.1,31.7,12.5,35.2,7.27,10.0,58.7,93.2,1008,1,0,0,1,0,0,0,0,0,0,1,0,0,0
3.2,26.6,30.3,6.0,25.9,7.74,15.0,58.2,95.0,1006,1,0,0,0,1,0,0,0,0,0,0,0,1,0
0.0,27.8,31.8,10.1,-33.3,7.47,9.0,58.4,100.0,1010,1,0,0,0,0,0,0,0,1,1,0,0,0,0
134.4,24.5,26.0,9.6,-44.4,0.0,100.0,57.6,100.0,1014,0,0,0,0,0,0,1,0,0,0,0,0,1,0
210.6,23.1,24.1,7.9,37.0,0.0,100.0,55.8,100.0,1011,0,0,0,1,0,0,0,0,0,0,0,0,1,0
7.2,24.3,25.3,5.8,18.5,7.58,30.0,57.0,100.0,1015,0,0,1,0,0,0,0,0,0,0,0,0,1,0
23.8,25.6,28.7,7.9,37.0,4.41,72.0,57.9,100.0,1008,0,0,0,0,0,0,1,0,0,0,0,0,1,0
204.0,23.9,24.6,8.5,33.3,0.0,100.0,57.2,100.0,1017,2,0,0,0,0,0,1,0,0,0,0,0,1,0
2.0,25.4,27.7,10.2,42.6,5.93,24.0,57.1,98.9,1016,1,0,0,0,1,0,0,0,0,0,0,0,1,0
0.0,25.7,29.0,8.6,31.5,7.37,20.0,57.1,71.1,1011,1,0,0,1,0,0,0,0,0,0,0,1,0,0
0.0,26.8,30.5,11.5,29.6,7.71,9.0,57.7,100.0,1011,1,0,1,0,0,0,0,0,0,0,0,0,1,0
0.0,27.1,30.5,15.4,38.9,6.78,13.0,57.8,100.0,1010,1,0,0,0,0,0,0,1,0,0,0,0,1,0
0.0,26.4,29.7,12.0,35.2,7.07,20.0,56.7,100.0,1009,1,0,0,0,0,0,0,1,0,0,0,0,1,0
0.0,27.4,31.6,11.5,31.5,7.63,18.0,58.1,100.0,1012,1,0,0,1,0,0,0,0,0,0,0,0,1,0
0.0,26.8,30.2,9.6,31.5,7.49,18.0,58.1,93.2,1014,1,0,0,0,0,0,1,0,0,0,0,0,1,0
0.0,27.0,30.5,12.9,40.7,6.6,16.0,57.4,78.1,1009,1,0,0,0,0,0,1,0,0,0,0,1,0,0
0.0,26.9,30.1,11.9,35.2,7.11,22.0,58.0,81.5,1013,1,0,0,0,0,0,0,0,1,0,0,0,1,0
0.0,26.8,31.6,12.3,37.0,7.08,17.0,57.8,100.0,1005,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.0,27.6,31.5,15.7,38.9,6.88,23.0,57.8,100.0,1012,2,0,0,1,0,0,0,0,0,0,0,0,1,0
0.0,27.4,31.4,11.6,33.3,7.43,12.0,57.8,97.4,1008,1,0,0,1,0,0,0,0,0,0,0,0,1,0
0.6,27.6,31.9,13.0,31.5,7.6,22.0,58.1,100.0,1011,1,0,1,0,0,0,0,0,0,0,0,0,1,0
0.0,27.7,32.2,14.7,35.2,7.32,21.0,57.8,100.0,1010,1,0,0,1,0,0,0,0,0,0,0,0,1,0
0.0,27.1,31.1,15.7,37.0,7.03,17.0,57.6,91.4,1015,1,0,0,0,1,0,0,0,0,0,0,0,1,0
0.0,27.0,30.7,15.8,38.9,6.8,17.0,-56.8,95.7,1010,1,0,0,0,0,0,0,1,0,0,0,0,1,0
0.0,26.6,30.6,14.2,35.2,7.16,23.0,56.5,100.0,1016,1,0,0,0,0,0,0,0,1,0,0,0,1,0
0.0,27.2,31.9,15.7,37.0,7.11,14.0,57.2,91.3,1016,1,0,0,0,0,0,0,1,0,0,0,0,1,0
0.0,27.1,32.9,13.2,31.5,7.76,14.0,56.6,86.1,1009,1,0,0,0,0,0,0,1,0,0,0,0,1,0
0.0,26.7,31.2,10.6,-29.6,7.78,6.0,56.6,98.1,1011,1,0,0,1,0,0,0,0,0,0,0,0,1,0
0.0,27.4,32.3,9.3,25.9,8.26,17.0,-57.6,100.0,1012,2,0,0,1,0,0,0,0,0,0,0,0,1,0
0.0,28.3,33.5,11.4,29.6,8.01,18.0,58.2,94.4,1011,2,0,0,0,0,1,0,0,0,0,0,0,1,0
0.0,28.3,33.8,13.5,35.2,7.48,8.0,58.1,100.0,1007,2,0,0,0,0,0,0,1,0,0,0,0,1,0
0.0,28.5,33.3,13.0,38.9,7.06,21.0,58.5,93.1,1010,1,0,0,1,0,0,0,0,0,0,0,0,1,0
0.0,28.8,33.7,16.0,40.7,6.92,19.0,58.7,100.0,1009,1,0,0,0,0,0,1,0,0,0,0,0,1,0
0.0,28.0,32.8,13.3,38.9,7.01,21.0,57.7,85.2,1009,1,0,0,0,0,0,0,1,0,0,0,0,1,0
3.8,27.4,30.9,6.3,29.6,7.37,27.0,58.3,100.0,1009,1,0,1,0,0,0,0,0,0,0,0,0,1,0
0.0,28.0,33.2,10.3,29.6,7.98,18.0,58.4,97.9,1013,1,0,1,0,0,0,0,0,0,0,0,0,1,0
19.4,27.7,32.9,12.3,31.5,5.82,63.0,58.5,100.0,1015,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.0,28.1,33.1,8.0,29.6,7.97,22.0,58.6,88.9,1016,1,0,0,0,0,0,0,0,1,0,0,0,1,0
0.6,28.0,32.6,9.0,35.2,7.3,15.0,58.6,100.0,1003,1,0,0,0,0,0,0,0,1,0,0,0,1,0
1.2,28.0,33.2,10.2,35.2,7.3,33.0,58.8,95.6,1011,1,0,0,0,0,0,1,0,0,0,0,0,1,0
0.0,28.3,32.3,10.0,31.5,7.7,20.0,58.8,86.3,1014,1,0,0,1,0,0,0,0,0,0,0,0,1,0
13.2,27.1,31.3,6.2,38.9,5.54,47.0,57.7,100.0,1016,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.0,28.4,33.0,6.3,24.1,8.51,17.0,58.9,100.0,1010,2,0,0,0,0,1,0,0,0,0,0,0,0,1
2.0,27.8,33.3,5.2,37.0,7.05,21.0,58.9,100.0,1006,1,0,0,0,0,0,0,1,0,0,0,0,1,0
0.0,29.2,33.3,9.9,35.2,7.43,27.0,59.1,100.0,1007,1,0,1,0,0,0,0,0,0,0,0,0,0,1
33.0,27.8,33.1,6.1,31.5,4.48,88.0,-58.8,100.0,1007,0,1,0,0,0,0,0,0,0,0,0,0,0,1
12.4,28.5,32.7,9.9,31.5,6.5,38.0,58.8,100.0,1007,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.0,28.5,32.5,6.3,25.9,8.28,13.0,58.7,100.0,1000,2,0,0,0,1,0,0,0,0,0,0,0,1,0
18.4,26.8,32.5,5.4,27.8,6.25,61.0,58.5,100.0,1008,0,0,0,0,1,0,0,0,0,0,0,0,1,0
83.8,25.8,31.2,5.0,31.5,0.0,100.0,58.9,100.0,1005,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.0,28.0,32.6,6.0,22.2,8.66,13.0,58.6,100.0,1008,2,0,0,1,0,0,0,0,0,0,0,0,1,0
0.0,29.0,32.8,7.2,31.5,7.75,21.0,58.7,96.8,1007,1,0,0,0,1,0,0,0,0,1,0,0,0,0
0.0,29.1,32.8,7.4,31.5,7.75,12.0,-59.3,93.9,1006,1,0,0,0,0,0,1,0,0,0,0,0,1,0
0.0,29.1,33.1,5.6,29.6,7.97,17.0,58.5,100.0,1003,1,0,0,0,0,0,0,0,1,0,0,1,0,0
0.0,28.8,32.6,7.7,25.9,8.29,18.0,-59.3,100.0,1013,2,0,1,0,0,0,0,0,0,0,0,0,0,1
0.0,28.4,32.7,7.3,27.8,8.11,12.0,59.4,100.0,1004,2,0,0,0,1,0,0,0,0,0,0,0,0,1
0.2,28.4,31.9,8.8,29.6,7.83,28.0,59.5,85.8,1009,1,0,1,0,0,0,0,0,0,0,0,0,1,0
0.0,29.4,33.4,9.3,31.5,7.81,27.0,59.3,81.5,1004,1,0,0,1,0,0,0,0,0,0,0,0,1,0
0.0,28.1,32.3,6.2,31.5,7.7,18.0,59.1,96.2,1008,1,0,0,1,0,0,0,0,0,0,0,0,1,0
0.0,28.2,30.9,4.9,22.2,8.49,18.0,59.7,78.6,1010,2,0,0,0,1,0,0,0,0,0,0,0,1,0
6.8,27.8,33.1,5.5,31.5,7.1,34.0,59.2,100.0,1011,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.0,29.7,33.6,10.0,38.9,7.09,24.0,60.2,100.0,1007,1,0,0,0,0,0,0,0,1,0,1,0,0,0
0.0,29.0,32.6,6.8,25.9,8.29,6.0,59.9,100.0,1007,2,0,0,0,1,0,0,0,0,0,0,0,0,1
39.8,28.4,30.6,3.5,22.2,4.48,99.0,60.1,100.0,1014,0,0,0,0,0,1,0,0,0,0,1,0,0,0
20.6,28.0,31.1,6.6,35.2,5.15,70.0,59.2,100.0,1006,0,0,1,0,0,0,0,0,0,0,0,0,0,1
25.8,26.4,28.7,6.4,25.9,5.32,80.0,59.1,100.0,1015,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.0,28.8,31.8,5.5,24.1,8.39,10.0,60.0,87.2,1005,2,0,0,0,1,0,0,0,0,0,0,0,1,0
49.8,27.8,32.6,6.8,35.2,2.38,100.0,60.2,100.0,1004,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1.0,29.4,33.2,7.3,27.8,8.06,20.0,-59.8,100.0,1012,2,0,0,0,0,0,0,0,1,0,0,0,0,1
35.0,28.3,30.6,7.5,35.2,3.66,100.0,59.6,100.0,1006,1,1,0,0,0,0,0,0,0,0,0,0,0,1
0.0,29.7,33.0,7.0,25.9,8.33,18.0,59.5,94.5,1017,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.8,29.6,32.1,10.0,33.3,7.42,13.0,59.9,95.7,1011,1,1,0,0,0,0,0,0,0,0,0,0,0,1
2.4,28.8,31.3,5.3,31.5,7.36,28.0,59.4,100.0,1011,0,0,0,0,0,0,0,0,1,0,0,0,0,1
15.2,28.4,31.7,8.9,44.4,4.83,52.0,59.4,100.0,1006,0,0,1,0,0,0,0,0,0,0,0,0,0,1
23.8,26.6,29.5,4.5,-35.2,4.67,74.0,58.5,100.0,1013,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.2,28.4,31.5,6.9,33.3,7.42,23.0,59.2,97.3,1007,1,0,0,0,0,0,0,0,1,0,0,0,1,0
6.8,28.2,32.9,5.9,31.5,7.08,38.0,58.8,100.0,1014,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.4,27.5,29.6,4.6,24.1,8.13,11.0,59.0,100.0,1010,2,0,0,0,0,1,0,0,0,0,0,0,0,1
15.4,27.6,32.3,5.8,25.9,6.72,52.0,59.1,100.0,1012,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2.2,29.2,32.4,10.6,38.9,6.75,27.0,59.5,100.0,1011,1,0,0,1,0,0,0,0,0,0,0,0,0,1
0.0,28.9,33.0,6.6,35.2,7.4,17.0,59.4,85.2,1011,1,0,0,0,1,0,0,0,0,1,0,0,0,0
25.4,28.0,32.7,5.9,51.9,3.16,74.0,59.3,100.0,1005,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.0,29.3,32.5,9.3,33.3,7.54,23.0,59.3,100.0,1015,1,1,0,0,0,0,0,0,0,0,0,0,0,1
11.2,26.4,28.2,5.3,33.3,5.99,39.0,58.3,100.0,1009,0,0,0,0,0,1,0,0,0,0,0,0,1,0
21.8,26.6,30.3,5.5,51.9,3.28,61.0,58.3,100.0,1012,2,0,0,0,1,0,0,0,0,0,0,0,1,0
43.2,26.5,32.6,5.9,-37.0,2.86,100.0,-58.1,100.0,1012,0,0,0,0,0,1,0,0,0,0,0,0,0,1
75.0,25.1,27.1,7.5,35.2,0.0,100.0,57.0,100.0,1010,2,0,0,1,0,0,0,0,0,0,0,0,1,0
0.4,27.0,28.9,7.8,33.3,7.14,20.0,58.4,98.1,1009,1,0,0,0,0,0,1,0,0,0,0,0,1,0
0.0,29.5,32.5,9.2,33.3,7.54,20.0,59.5,89.6,1011,1,0,0,1,0,0,0,0,0,0,0,0,1,0
0.0,29.5,32.6,7.8,27.8,8.1,30.0,59.5,93.7,1012,2,0,0,0,0,0,0,1,0,0,0,0,1,0
0.0,29.6,32.4,11.7,31.5,7.71,13.0,59.7,89.5,1014,1,0,0,1,0,0,0,0,0,1,0,0,0,0
0.0,29.8,32.8,12.0,37.0,7.2,27.0,59.3,100.0,1008,1,0,1,0,0,0,0,0,0,0,0,1,0,0
20.4,27.7,30.9,4.6,42.6,4.41,57.0,58.8,100.0,1012,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.2,28.5,32.9,6.6,29.6,7.93,19.0,59.4,94.8,1007,1,0,0,0,0,0,1,0,0,0,0,0,1,0
0.0,28.7,32.3,10.4,33.3,7.52,21.0,60.0,100.0,1010,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1.8,28.7,32.4,10.0,29.6,7.72,25.0,59.9,100.0,1010,1,0,0,0,1,0,0,0,0,0,0,0,0,1
0.0,28.7,32.6,7.2,-29.6,7.92,32.0,59.0,100.0,1007,1,0,0,1,0,0,0,0,0,0,0,0,0,1
0.2,28.0,31.3,8.1,46.3,6.1,26.0,59.1,100.0,1009,1,0,0,1,0,0,0,0,0,0,0,0,0,1
3.0,27.9,31.3,8.6,57.4,4.71,26.0,58.9,96.5,1011,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.4,27.8,32.3,7.5,27.8,8.03,22.0,58.8,100.0,1013,0,0,0,0,0,0,0,0,1,0,0,0,0,1
5.0,26.9,30.5,5.2,25.9,7.58,31.0,58.6,100.0,1009,1,0,1,0,0,0,0,0,0,0,0,1,0,0
29.4,27.3,31.7,8.3,31.5,4.7,85.0,58.0,100.0,1004,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.0,27.5,30.5,7.3,29.6,7.71,24.0,58.9,100.0,1004,1,0,0,0,0,1,0,0,0,0,0,0,0,1
0.2,26.3,28.3,8.9,-35.2,6.91,18.0,57.8,100.0,1012,1,0,0,0,0,0,0,0,1,0,0,0,1,0
18.0,27.3,31.4,7.8,51.9,3.77,58.0,58.5,100.0,1009,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.0,27.6,31.5,10.9,37.0,7.07,23.0,58.8,100.0,1011,2,1,0,0,0,0,0,0,0,0,0,0,0,1
0.0,28.8,31.8,11.3,33.3,7.47,8.0,59.1,93.1,1006,1,0,0,0,0,0,1,0,0,0,0,0,1,0
39.8,25.9,28.3,6.5,29.6,3.51,100.0,58.5,100.0,1010,0,0,0,0,0,0,1,0,0,0,0,0,1,0
18.8,27.1,31.8,5.6,33.3,5.59,63.0,58.7,100.0,1009,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.0,28.6,32.3,11.3,35.2,7.33,9.0,-59.2,100.0,1010,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0.0,28.6,32.7,6.0,29.6,7.93,8.0,-58.6,94.9,1011,1,0,0,0,0,0,0,1,0,0,0,0,0,1
16.2,28.0,31.0,9.2,35.2,5.58,49.0,57.9,100.0,1011,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.0,28.6,31.8,9.0,31.5,7.65,20.0,59.5,100.0,1014,1,0,0,0,0,0,1,0,0,0,0,0,0,1
3.8,27.1,28.9,5.0,27.8,7.35,35.0,-58.2,100.0,1008,2,0,0,0,0,0,1,0,0,0,0,0,1,0
0.0,28.9,32.5,13.3,38.9,6.98,27.0,59.5,99.7,1006,1,0,0,1,0,0,0,0,0,0,0,0,0,1
0.0,29.0,32.1,8.6,31.5,7.68,21.0,59.1,100.0,1011,1,0,1,0,0,0,0,0,0,0,0,0,0,1
0.4,29.4,32.4,9.8,29.6,7.86,22.0,-59.4,100.0,1006,1,0,1,0,0,0,0,0,0,0,0,0,0,1
6.8,28.6,31.3,8.3,38.9,6.18,30.0,-59.5,100.0,1012,0,0,1,0,0,0,0,0,0,0,0,0,0,1
24.6,28.9,33.3,9.3,42.6,4.23,67.0,-59.5,100.0,1009,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2.0,27.4,32.4,4.6,22.2,8.44,22.0,58.7,100.0,1013,2,0,0,1,0,0,0,0,0,0,0,0,1,0
47.0,26.5,28.3,5.9,27.8,2.97,100.0,58.4,100.0,1015,0,0,0,0,1,0,0,0,0,0,0,0,1,0
28.0,28.1,31.9,8.5,38.9,4.12,87.0,-60.2,100.0,1006,0,0,0,1,0,0,0,0,0,0,0,0,0,1
5.4,29.5,32.7,8.1,31.5,7.2,29.0,59.9,100.0,1004,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0.0,29.7,32.6,9.9,35.2,7.36,15.0,60.0,100.0,1008,1,0,0,0,0,0,1,0,0,0,0,0,0,1
0.0,29.7,32.8,9.4,27.8,8.12,16.0,60.1,100.0,1004,2,0,0,1,0,0,0,0,0,0,0,1,0,0
0.0,27.1,32.1,6.0,25.9,8.24,11.0,58.2,100.0,1010,1,0,0,0,0,0,0,0,1,0,0,0,1,0
0.0,27.8,32.3,5.2,25.9,8.26,8.0,59.0,100.0,1008,2,0,1,0,0,0,0,0,0,0,0,0,0,1
0.0,27.7,33.3,5.6,25.9,8.36,8.0,58.6,86.0,1008,2,0,1,0,0,0,0,0,0,0,0,0,1,0
0.0,28.5,33.1,5.9,27.8,8.15,17.0,59.5,100.0,1003,2,0,0,0,0,1,0,0,0,0,0,0,0,1
0.0,27.9,29.8,7.3,38.9,6.71,20.0,59.0,92.8,1003,1,0,0,0,0,0,0,0,1,0,0,0,0,1
0.0,28.9,32.2,10.1,35.2,7.32,21.0,59.6,93.3,1013,1,0,1,0,0,0,0,0,0,0,0,0,1,0
1.6,28.4,32.3,7.7,38.9,6.8,22.0,59.6,100.0,1004,1,0,0,0,0,0,0,1,0,0,0,0,0,1
20.2,26.9,32.3,4.7,22.2,6.61,61.0,58.7,100.0,1010,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1.4,27.0,30.8,5.2,22.2,8.34,27.0,58.7,95.2,1006,2,0,0,1,0,0,0,0,0,0,0,0,1,0
28.2,27.3,32.7,5.2,35.2,4.55,79.0,58.8,100.0,1003,0,0,0,1,0,0,0,0,0,0,0,0,0,1
21.2,27.1,32.8,5.6,25.9,6.19,60.0,59.2,100.0,1011,0,0,0,0,1,0,0,0,0,0,0,0,0,1
19.8,26.0,28.7,6.2,35.2,4.99,71.0,58.3,100.0,1007,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1.4,28.1,33.4,6.9,33.3,7.49,25.0,59.0,98.6,1005,1,0,0,1,0,0,0,0,0,0,0,0,1,0
1.0,26.9,29.0,6.1,38.9,6.53,9.0,58.7,87.0,1005,1,1,0,0,0,0,0,0,0,0,0,0,1,0
0.0,28.6,33.2,8.6,29.6,7.98,20.0,58.9,100.0,1007,1,0,0,0,0,0,1,0,0,0,0,0,0,1
6.8,26.9,29.4,5.0,29.6,6.92,32.0,59.1,100.0,1009,0,0,0,0,0,0,1,0,0,0,0,0,0,1
7.4,26.9,31.7,4.9,27.8,7.27,41.0,58.8,100.0,1006,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.0,27.9,32.8,5.6,20.4,8.86,15.0,58.7,100.0,1008,1,0,0,0,0,0,0,0,1,0,0,0,1,0
